company|weight|sector|peer|value
CINF: Cincinnati Financial Corp|0.0004|Financials|HIG: The Hartford Financial Services Group Inc|0.7627575
CINF: Cincinnati Financial Corp|0.0004|Financials|KMPR: Kemper Corp|0.59441745
CINF: Cincinnati Financial Corp|0.0004|Financials|MKL: Markel Corp|0.8249521
CINF: Cincinnati Financial Corp|0.0004|Financials|NGHC: National General Holdings Corp|0.8482828
CINF: Cincinnati Financial Corp|0.0004|Financials|PGR: Progressive Corp|0.6448147
CINF: Cincinnati Financial Corp|0.0004|Financials|RE: Everest Re Group Ltd|0.7641139
CINF: Cincinnati Financial Corp|0.0004|Financials|RNR: RenaissanceRe Holdings Ltd|0.7380683
CINF: Cincinnati Financial Corp|0.0004|Financials|TRV: The Travelers Companies|0.83362365
CINF: Cincinnati Financial Corp|0.0004|Financials|WRB: WR Berkley Corp|0.7665122
CIT: CIT Group Inc|0.0001|Financials|ALLY: Ally Financial|0.6833573
CIT: CIT Group Inc|0.0001|Financials|ASB: Associated Banc-Corp|0.9544782
CIT: CIT Group Inc|0.0001|Financials|BAC: Bank of America Corp|0.9132028
CIT: CIT Group Inc|0.0001|Financials|BOH: Bank of Hawaii Corp|0.74245757
CIT: CIT Group Inc|0.0001|Financials|BXS: BancorpSouth Bank|0.81687516
CIT: CIT Group Inc|0.0001|Financials|C: CITIGROUP INC|0.86530197
CIT: CIT Group Inc|0.0001|Financials|CFG: Citizens Financial Group Inc|0.94427425
CIT: CIT Group Inc|0.0001|Financials|CIT: CIT Group Inc|0.9999999
CIT: CIT Group Inc|0.0001|Financials|CMA: Comerica Inc|0.92897874
CIT: CIT Group Inc|0.0001|Financials|COF: Capital One Financial Corp|0.56718516
CIT: CIT Group Inc|0.0001|Financials|COLB: Columbia Banking System Inc|0.8183064
CIT: CIT Group Inc|0.0001|Financials|CVBF: CVB Financial Corp|0.88058335
CIT: CIT Group Inc|0.0001|Financials|DFS: Discover Financial Services|0.6452102
CIT: CIT Group Inc|0.0001|Financials|ETFC: E*TRADE Financial Corporation|0.8565969
CIT: CIT Group Inc|0.0001|Financials|EWBC: East West Bancorp Inc|0.9453596
CIT: CIT Group Inc|0.0001|Financials|FHB: First Hawaiian, Inc.|0.81024915
CIT: CIT Group Inc|0.0001|Financials|FHN: First Horizon National Corp|0.94456095
CIT: CIT Group Inc|0.0001|Financials|FITB: Fifth Third Bancorp|0.7519096
CIT: CIT Group Inc|0.0001|Financials|FNB: F.N.B. Corp|0.85774267
CIT: CIT Group Inc|0.0001|Financials|FRC: First Republic Bank|0.7236912
CIT: CIT Group Inc|0.0001|Financials|FULT: Fulton Financial Corp|0.86445284
CIT: CIT Group Inc|0.0001|Financials|GDOT: Green Dot Corporation |0.62575495
CIT: CIT Group Inc|0.0001|Financials|GS: Goldman Sachs Group Inc|0.51176846
CIT: CIT Group Inc|0.0001|Financials|HBAN: Huntington Bancshares Incorporated|0.9451181
CIT: CIT Group Inc|0.0001|Financials|HOMB: Home Bancshares Inc|0.6696166
CIT: CIT Group Inc|0.0001|Financials|INDB: Independent Bank Corp (Mass)|0.90077966
CIT: CIT Group Inc|0.0001|Financials|JPM: JPMorgan Chase & Co|0.6697764
CIT: CIT Group Inc|0.0001|Financials|KEY: KeyCorp|0.90637714
CIT: CIT Group Inc|0.0001|Financials|MTB: M&T Bank Corporation|0.89639825
CIT: CIT Group Inc|0.0001|Financials|NTRS: Northern Trust|0.6977471
CIT: CIT Group Inc|0.0001|Financials|NYCB: New York Community Bancorp Inc|0.7499495
CIT: CIT Group Inc|0.0001|Financials|ONB: Old National Bancorp|0.9302707
CIT: CIT Group Inc|0.0001|Financials|PB: Prosperity Bancshares Inc|0.66082215
CIT: CIT Group Inc|0.0001|Financials|PNC: PNC Financial Services Group Inc|0.8929804
CIT: CIT Group Inc|0.0001|Financials|PPBI: Pacific Premier Bancorp Inc|0.94907945
CIT: CIT Group Inc|0.0001|Financials|RF: Regions Financial Corp|0.9412547
CIT: CIT Group Inc|0.0001|Financials|SBNY: Signature Bank|0.9179943
CIT: CIT Group Inc|0.0001|Financials|SIVB: SVB Financial Group|0.9219612
CIT: CIT Group Inc|0.0001|Financials|STL: Sterling Bancorp|0.96547234
CIT: CIT Group Inc|0.0001|Financials|TFC: BB&T Corp|0.67733264
CIT: CIT Group Inc|0.0001|Financials|UMBF: UMB Financial|0.91345096
CIT: CIT Group Inc|0.0001|Financials|UMPQ: Umpqua Holdings Corp|0.9092087
CIT: CIT Group Inc|0.0001|Financials|USB: US BANCORP|0.5639236
CIT: CIT Group Inc|0.0001|Financials|WBS: Webster Financial Corp (Conn)|0.9505968
CIT: CIT Group Inc|0.0001|Financials|WFC: Wells Fargo & Co|0.8908009
CIT: CIT Group Inc|0.0001|Financials|WTFC: Wintrust Financial|0.74189246
CIT: CIT Group Inc|0.0001|Financials|ZION: Zions Bancorporation|0.9368314
CL: Colgate-Palmolive Co|0.002|Consumer Staples|CL: Colgate-Palmolive Co|1.0
CL: Colgate-Palmolive Co|0.002|Consumer Staples|EL: Estee Lauder Companies Inc|0.50882614
CL: Colgate-Palmolive Co|0.002|Consumer Staples|EPC: Edgewell Personal Care Co|0.55623764
CL: Colgate-Palmolive Co|0.002|Consumer Staples|KMB: Kimberly Clark Corp|0.65269387
CL: Colgate-Palmolive Co|0.002|Consumer Staples|PG: Procter & Gamble|0.6197318
CL: Colgate-Palmolive Co|0.002|Consumer Staples|SPB: Spectrum Brands Holdings Inc|0.54339916
CLDR: Cloudera, Inc.|0.0001|Information Technology|CLDR: Cloudera, Inc.|0.9999998
CLDR: Cloudera, Inc.|0.0001|Information Technology|DDOG: Datadog, Inc.|0.5075156
CLDR: Cloudera, Inc.|0.0001|Information Technology|ESTC: Elastic N V|0.51791155
CLDR: Cloudera, Inc.|0.0001|Information Technology|IBM: International Business Machines Corp|0.6014611
CLDR: Cloudera, Inc.|0.0001|Information Technology|TDC: Teradata Corp|0.52601165
CLF: Cleveland-Cliffs Inc|0.0001|Materials|CLF: Cleveland-Cliffs Inc|1.0
CLF: Cleveland-Cliffs Inc|0.0001|Materials|CMC: Commercial Metals Company|0.926877
CLF: Cleveland-Cliffs Inc|0.0001|Materials|NUE: Nucor Corp|0.94386095
CLF: Cleveland-Cliffs Inc|0.0001|Materials|RS: Reliance Steel And Aluminum Co|0.8407381
CLF: Cleveland-Cliffs Inc|0.0001|Materials|STLD: Steel Dynamics Inc|0.9626224
CLGX: CoreLogic Inc|0.0002|Industrials|BKI: Black Knight, Inc.|0.71527696
CLGX: CoreLogic Inc|0.0002|Industrials|CLGX: CoreLogic Inc|1.0000004
CLGX: CoreLogic Inc|0.0002|Industrials|EFX: Equifax Inc|0.8877235
CLGX: CoreLogic Inc|0.0002|Industrials|PFSI: PennyMac Financial Services|0.88527435
CLGX: CoreLogic Inc|0.0002|Industrials|WTFC: Wintrust Financial|0.59634477
CLX: Clorox Co|0.0009|Consumer Staples|CLX: Clorox Co|0.9999998
CMA: Comerica Inc|0.0002|Financials|ALLY: Ally Financial|0.79149216
CMA: Comerica Inc|0.0002|Financials|ASB: Associated Banc-Corp|0.9550785
CMA: Comerica Inc|0.0002|Financials|BAC: Bank of America Corp|0.9356021
CMA: Comerica Inc|0.0002|Financials|BOH: Bank of Hawaii Corp|0.7494363
CMA: Comerica Inc|0.0002|Financials|BXS: BancorpSouth Bank|0.8130799
CMA: Comerica Inc|0.0002|Financials|C: CITIGROUP INC|0.90546435
CMA: Comerica Inc|0.0002|Financials|CFG: Citizens Financial Group Inc|0.9545095
CMA: Comerica Inc|0.0002|Financials|CIT: CIT Group Inc|0.92897874
CMA: Comerica Inc|0.0002|Financials|CMA: Comerica Inc|1.0000001
CMA: Comerica Inc|0.0002|Financials|COF: Capital One Financial Corp|0.6718171
CMA: Comerica Inc|0.0002|Financials|COLB: Columbia Banking System Inc|0.8312391
CMA: Comerica Inc|0.0002|Financials|CVBF: CVB Financial Corp|0.88703585
CMA: Comerica Inc|0.0002|Financials|DFS: Discover Financial Services|0.7456268
CMA: Comerica Inc|0.0002|Financials|ETFC: E*TRADE Financial Corporation|0.8840981
CMA: Comerica Inc|0.0002|Financials|EWBC: East West Bancorp Inc|0.95978606
CMA: Comerica Inc|0.0002|Financials|FHB: First Hawaiian, Inc.|0.85627514
CMA: Comerica Inc|0.0002|Financials|FHN: First Horizon National Corp|0.94388205
CMA: Comerica Inc|0.0002|Financials|FITB: Fifth Third Bancorp|0.7891485
CMA: Comerica Inc|0.0002|Financials|FNB: F.N.B. Corp|0.87428445
CMA: Comerica Inc|0.0002|Financials|FRC: First Republic Bank|0.74158806
CMA: Comerica Inc|0.0002|Financials|FULT: Fulton Financial Corp|0.8969702
CMA: Comerica Inc|0.0002|Financials|GDOT: Green Dot Corporation |0.639994
CMA: Comerica Inc|0.0002|Financials|GS: Goldman Sachs Group Inc|0.5353109
CMA: Comerica Inc|0.0002|Financials|HBAN: Huntington Bancshares Incorporated|0.9746365
CMA: Comerica Inc|0.0002|Financials|HOMB: Home Bancshares Inc|0.69241226
CMA: Comerica Inc|0.0002|Financials|INDB: Independent Bank Corp (Mass)|0.8860181
CMA: Comerica Inc|0.0002|Financials|JPM: JPMorgan Chase & Co|0.75889045
CMA: Comerica Inc|0.0002|Financials|KEY: KeyCorp|0.9113805
CMA: Comerica Inc|0.0002|Financials|MTB: M&T Bank Corporation|0.8877979
CMA: Comerica Inc|0.0002|Financials|NTRS: Northern Trust|0.6853663
CMA: Comerica Inc|0.0002|Financials|NYCB: New York Community Bancorp Inc|0.7198856
CMA: Comerica Inc|0.0002|Financials|ONB: Old National Bancorp|0.9383354
CMA: Comerica Inc|0.0002|Financials|PB: Prosperity Bancshares Inc|0.65204066
CMA: Comerica Inc|0.0002|Financials|PNC: PNC Financial Services Group Inc|0.93203545
CMA: Comerica Inc|0.0002|Financials|PPBI: Pacific Premier Bancorp Inc|0.9540086
CMA: Comerica Inc|0.0002|Financials|RF: Regions Financial Corp|0.962967
CMA: Comerica Inc|0.0002|Financials|SBNY: Signature Bank|0.9368887
